time,x_true,y_true,theta_true,x_est,y_est,theta_est
16.593712957,0.8464698246036122,-0.640068509145808,0.4638401177738936,0.8820225003740635,-0.6178640135728319,0.4749922566042373
16.657392935,0.8501621594566826,-0.6382123824158769,0.46776610871740815,0.8858842212572692,-0.6157102207159163,0.47933977907340236
16.688429402,0.8545832997228022,-0.6359659169878998,0.47247729784965975,0.8897978270504868,-0.6134911963917375,0.4837761506950704
16.734158057000002,0.858259465349534,-0.6340779685273746,0.4764032887931741,0.8936634976671651,-0.6112820561958785,0.4881476004779737
16.756176069000002,0.8619281905956706,-0.6321756020608064,0.4803292797366887,0.8974841638911247,-0.6090808162945809,0.4924579158117222
16.810663764,0.866320759977923,-0.6298737718338137,0.48504046886894026,0.9013577537572723,-0.6068129664035098,0.4968538313802413
16.838719588,0.8699729175024004,-0.6279397892792928,0.48896645981251163,0.905185018445218,-0.6045554364347725,0.501182900522362
16.887311614,0.87434544196593,-0.625600105970008,0.49367764894470634,0.9090633630827193,-0.6022326314469395,0.5055925607768105
16.908911206000003,0.8779807593162731,-0.6236346516034407,0.49760363988822087,0.912893975228519,-0.599922695392696,0.5099310307073779
16.956192006000002,0.8816083323141124,-0.6216549401977008,0.5015296308317923,0.9166796388369886,-0.5976235875794197,0.5142038376762976
16.980604777,0.8859511186489416,-0.6192605101983204,0.5062408199639868,0.9205170213373105,-0.5952579732127513,0.518559220820745
17.036272705000002,0.8895614574262551,-0.6172495410245661,0.5101668109075015,0.9243079582813698,-0.5929056684964256,0.5228460181707444
17.058459058,0.8938834009082951,-0.6148176913766947,0.5148780000397529,0.9281486067392027,-0.5904882079336606,0.5272127490509948
17.110132219,0.8974762361323009,-0.6127756144540668,0.5188039909833244,0.9319412844112237,-0.5880865581847383,0.5315085283572779
17.145842957000003,0.901061026512519,-0.6107194478667834,0.522729981926839,0.9356886992148465,-0.5856984839727015,0.5357396119515152
17.177578508,0.9053520779864713,-0.6082334942429826,0.5274411710590906,0.9394862806586552,-0.5832437506637558,0.5400548170805759
17.206597981,0.9089189753929939,-0.6061464422560627,0.531367162002605,0.9432370531718062,-0.5808049401137796,0.5443034264741271
17.243051351000002,0.9124776515843847,-0.6040454027824704,0.5352931529461196,0.9469436811032396,-0.5783796986140124,0.5484917544358945
17.275919734000002,0.9167371337884889,-0.6015057375437592,0.5400043420783711,0.9507008298352347,-0.5758861166094547,0.5527685861616164
17.300362633000002,0.9202775304098679,-0.5993740398944453,0.5439303330218856,0.9544122280449621,-0.5734084481537296,0.5569830989247175
17.341365049,0.9245149184611355,-0.5967976799283744,0.5486415221541372,0.9581720136210414,-0.5708636993924034,0.5612839760716813
17.365525405,0.9280367713974516,-0.5946354831288647,0.5525675130977157,0.9618844359818929,-0.5683372715369329,0.5655203502970769
17.398032206,0.9315501084486749,-0.5924594762655333,0.5564935040412302,0.9655521066211902,-0.5658266726411121,0.5696983753916478
17.433940240000002,0.9357547957045229,-0.589830085984038,0.5612046931734249,0.9692684097710753,-0.5632472046670933,0.5739666703744871
17.474271743000003,0.9392492073780903,-0.5876238153387394,0.5651306841169963,0.9729383564549223,-0.560685878851846,0.5781742447174081
17.525882223,0.9427349303449898,-0.585403842703144,0.5690566750605108,0.9765645272550791,-0.5581401158519365,0.5823270830653384
17.566729981,0.9469062531746151,-0.5827218371060283,0.5737678641927055,0.9802395158468673,-0.5555236071401031,0.5865736008052211
17.597236927,0.9503726720582989,-0.5804718408332517,0.5776938551362769,0.9838690911125428,-0.5529250276539525,0.5907625792641084
17.641450356,0.9545206746193895,-0.577753907257051,0.582405044268834,0.9875453006669507,-0.5502570246896933,0.5950422916332493
17.681485732000002,0.957967530823549,-0.5754740551977607,0.5863310352127676,0.9911744696835657,-0.5476094068121554,0.5992614562527898
17.704847584,0.9614054098083006,-0.5731806884171116,0.5902570261566447,0.9947591436811906,-0.5449794932390916,0.6034258166193925
17.747275132000002,0.9655189400611697,-0.5704108586335203,0.5949682152892586,0.9983905870104,-0.5422782786788304,0.6076835921979316
17.772751778,0.9689368828367384,-0.5680878841852497,0.5988942062331355,1.0019759357321876,-0.5395971586956082,0.6118834089123579
17.819140494000003,0.9723456793180546,-0.5657515088615169,0.6028201971770124,1.0055177121585053,-0.5369333799241423,0.616030887882765
17.887779572,0.9764240880193363,-0.56293022003606,0.6075313863096263,1.009106359384212,-0.5341963765820735,0.6202741039156492
17.903124607000002,0.9798125779083402,-0.5605644898366291,0.6114573772535034,1.0126498187978168,-0.5314791816073308,0.6244615226757456
17.962874659,0.9838664668074704,-0.5577080807334354,0.6161685663861811,1.0162379659320036,-0.528690216319076,0.6287411277730576
17.998789235,0.9872343973214154,-0.5553131721427575,0.6200945573301221,1.019779329849385,-0.5259236229687975,0.6329613745268357
18.042501451,0.9905928995144658,-0.5529050595781771,0.6240205482739349,1.0232764068268594,-0.5231765594213427,0.6371277698845227
18.068729205,0.994610583886455,-0.5499979475303928,0.6287317374066128,1.0268182552617653,-0.5203558350776883,0.6413883226824011
18.097955516000003,0.9979481617634138,-0.5475609171613545,0.6326577283504897,1.0303142584407483,-0.5175571425576573,0.645591473216813
18.113931449000003,1.001276146184106,-0.5451108023069016,0.6365837192943665,1.0337668923063352,-0.514777571285293,0.6497426807775868
18.152535285000003,1.0052569919130518,-0.542153446147479,0.6412949084269804,1.0372643595657969,-0.5119224122389148,0.653989880723692
18.171566977,1.0085636903791442,-0.5396746786394778,0.6452208993708575,1.0407168909180224,-0.509088958538645,0.658181420093747
18.219528226,1.0125188447216087,-0.5366830499361378,0.6499320885035282,1.044212097897577,-0.5061815159046055,0.6624651830400103
18.233970585,1.015804010552021,-0.5341758146916755,0.6538580794474053,1.0476608269912675,-0.5032984570202291,0.6666895428942047
18.270075534,1.0190793077070928,-0.5316557012715375,0.6577840703912821,1.0510655304800125,-0.5004367840371864,0.6708599403822876
